iter	RMSE
1512	0.4804222974
1513	0.4803939647
1514	0.4803325303
1515	0.4803062754
1516	0.4802879395
1517	0.4801624154
1518	0.4801394112
1519	0.4800963294
1520	0.4800737346
1521	0.480036549
1522	0.4800034675
1523	0.4799968427
1524	0.4799821274
1525	0.47994124
1526	0.4799105258
1527	0.4798760731
1528	0.4798401935
1529	0.4797656799
1530	0.47971575
1531	0.4796910309
1532	0.4796425183
1533	0.4796118882
1534	0.4795747081
1535	0.4795575629
1536	0.4795238699
1537	0.4794363934
1538	0.4794032085
1539	0.4793664875
1540	0.4793126511
1541	0.479282682
1542	0.4792441535
1543	0.4792213532
1544	0.4792010325
1545	0.4791309269
1546	0.4790803518
1547	0.4790609764
1548	0.4790246221
1549	0.4789920291
1550	0.4789743667
1551	0.4788877621
1552	0.4788793221
1553	0.4788512498
1554	0.4788390233
1555	0.4787726718
1556	0.4787262182
1557	0.4786925494
1558	0.4786785805
1559	0.4786489649
1560	0.4786011539
1561	0.4785801445
1562	0.4785690495
1563	0.4785460308
1564	0.4785277102
1565	0.4785059937
1566	0.4784684585
1567	0.4784255576
1568	0.4783860074
1569	0.4783375074
1570	0.4783197173
1571	0.4782989855
1572	0.4782383384
1573	0.4782094827
1574	0.4781736852
1575	0.4781084224
1576	0.4780773417
1577	0.4780521028
1578	0.4780094546
1579	0.4779885643
1580	0.4779406872
1581	0.4778863793
1582	0.477844587
1583	0.4778291005
1584	0.4777755471
1585	0.4777098566
1586	0.4776699569
1587	0.4776579282
1588	0.4776465007
1589	0.4776091469
1590	0.4775880731
1591	0.4775422926
1592	0.4775174817
1593	0.4774978769
1594	0.4774715699
1595	0.4774507806
1596	0.4774298243
1597	0.4773819742
1598	0.4773687762
1599	0.4773491861
1600	0.4773356551
1601	0.4773037977
1602	0.4772700909
1603	0.4772132156
1604	0.4771822635
1605	0.4771236545
1606	0.4770885022
1607	0.477054531
1608	0.477018813
1609	0.4769770277
1610	0.4769492173
1611	0.4769030016
1612	0.4768956274
1613	0.4768811072
1614	0.4768353419
1615	0.476824705
1616	0.4767949535
1617	0.4767364215
1618	0.4767033188
1619	0.4766948193
1620	0.4766482464
1621	0.4766344669
1622	0.4766142022
1623	0.4765770585
1624	0.4765347356
1625	0.4764919931
1626	0.47647455
1627	0.4763866591
1628	0.4763427388
1629	0.4762856488
1630	0.4762643916
1631	0.4762175478
1632	0.4762034646
1633	0.4761902755
1634	0.4761511222
1635	0.4761313363
1636	0.4760878918
1637	0.4760404271
1638	0.4759944561
1639	0.4759527266
1640	0.4759150317
1641	0.4758789158
1642	0.4758408611
1643	0.4758235398
1644	0.4757680949
1645	0.4757318846
1646	0.4757113524
1647	0.4756734926
1648	0.4756240703
1649	0.4755749137
1650	0.4755531041
1651	0.4755309184
1652	0.4755178149
1653	0.4754826064
1654	0.4754643136
1655	0.475429122
1656	0.4754156198
1657	0.4753964701
1658	0.475350541
1659	0.4753363279
1660	0.4753205304
1661	0.4752785334
1662	0.4752286323
1663	0.4751887535
1664	0.4751403025
1665	0.4751121552
1666	0.4751008958
1667	0.475059213
1668	0.4750415087
1669	0.4750221562
1670	0.4749997998
1671	0.4749544998
1672	0.4749329745
1673	0.4748881688
1674	0.4748755481
1675	0.474843025
1676	0.4748045952
1677	0.4747916594
1678	0.474758275
1679	0.4747226345
1680	0.4747045003
1681	0.4746780176
1682	0.4746413276
1683	0.4745799
1684	0.4745697969
1685	0.4745589839
1686	0.4745366266
1687	0.4745003014
1688	0.4744481261
1689	0.4744291879
1690	0.4743899728
1691	0.4743397485
1692	0.4742790338
1693	0.4742465742
1694	0.4742216953
1695	0.4741919894
1696	0.4741698027
1697	0.4741042813
1698	0.4740814846
1699	0.474049513
1700	0.4740344459
1701	0.4739922722
1702	0.4739825328
1703	0.4739324535
1704	0.473892591
1705	0.4738799021
1706	0.4738498821
1707	0.4738273031
1708	0.4737999141
1709	0.4737702445
1710	0.4737401339
1711	0.4737088921
1712	0.4736695546
1713	0.4736377853
1714	0.4736247548
1715	0.4735814988
1716	0.473547276
1717	0.4735292222
1718	0.4735013139
1719	0.4734522717
1720	0.4734427096
1721	0.4734184162
1722	0.4733587552
1723	0.473344273
1724	0.4733323647
1725	0.4733186352
1726	0.4733062866
1727	0.4732852306
1728	0.473260385
1729	0.4732098314
1730	0.4731417274
1731	0.4731135869
1732	0.473084984
1733	0.4730654677
1734	0.4730093435
1735	0.4729975733
1736	0.4729701573
1737	0.4729213532
1738	0.4728958391
1739	0.472884925
1740	0.4728385005
1741	0.4728049573
1742	0.4727765872
1743	0.4727426833
1744	0.4727170756
1745	0.4726785359
1746	0.4726601765
1747	0.472652296
1748	0.4726298065
1749	0.472624315
1750	0.4726048216
1751	0.4725633588
1752	0.472548433
1753	0.4725254564
1754	0.4725178042
1755	0.4724999418
1756	0.4724700857
1757	0.4724656616
1758	0.4724185879
1759	0.4723893767
1760	0.472330928
1761	0.472297118
1762	0.4722786389
1763	0.4722623406
1764	0.4722308962
1765	0.4721964916
1766	0.4721514681
1767	0.4721348927
1768	0.472110637
1769	0.4720716699
1770	0.4720568965
1771	0.4720460679
1772	0.4720041153
1773	0.4719465634
1774	0.4719383561
1775	0.4719073309
1776	0.4718764506
1777	0.471842839
1778	0.4717917766
1779	0.4717431657
1780	0.4717108676
1781	0.4716630044
1782	0.4716396276
1783	0.4716185811
1784	0.4715942359
1785	0.4715761914
1786	0.4715704355
1787	0.4715477474
1788	0.4715153308
1789	0.4714835424
1790	0.4714617326
1791	0.4714323571
1792	0.4714053544
1793	0.4713558839
1794	0.4713286456
1795	0.4713170647
1796	0.4712998714
1797	0.4712871967
1798	0.4712648522
1799	0.471237924
1800	0.4712114147
1801	0.4711795848
1802	0.4711598634
1803	0.4711116078
1804	0.4710547881
1805	0.4710069634
1806	0.4709837012
1807	0.4709579559
1808	0.4709421588
1809	0.4709078284
1810	0.4708485225
1811	0.4708163314
1812	0.4707969735
1813	0.4707844957
1814	0.4707652629
1815	0.4707503221
1816	0.4707187346
1817	0.4707007407
1818	0.4706662453
1819	0.4706582262
1820	0.4706067406
1821	0.4705504705
1822	0.470541102
1823	0.4705296911
1824	0.4704576616
1825	0.4704216532
1826	0.4703830939
1827	0.4703576948
1828	0.4703450157
1829	0.4703313886
1830	0.4702970557
1831	0.4702705987
1832	0.4702475529
1833	0.4701927356
1834	0.4701587508
1835	0.4701367741
1836	0.470107948
1837	0.4700684988
1838	0.4700408698
1839	0.4700271495
1840	0.4700125226
1841	0.4699958928
1842	0.4699720536
1843	0.4699368091
1844	0.4699229382
1845	0.4698952585
1846	0.4698259993
1847	0.4697780073
1848	0.4697508673
1849	0.4697348609
1850	0.4697140244
1851	0.4696882517
1852	0.4696617182
1853	0.4696217464
1854	0.4695949771
1855	0.469583712
1856	0.4695682906
1857	0.4695179725
1858	0.469490712
1859	0.4694780096
1860	0.4694028008
1861	0.469370806
1862	0.4693282343
1863	0.4692609814
1864	0.4692316792
1865	0.4692224111
1866	0.4691977303
1867	0.4691704723
1868	0.4691300574
1869	0.4690992055
1870	0.4690718573
1871	0.4690261959
1872	0.4690101648
1873	0.4689951259
1874	0.4689837831
1875	0.4689409228
1876	0.4689170089
1877	0.4689061078
1878	0.4688876218
1879	0.468875389
1880	0.4688388365
1881	0.4688168825
1882	0.4687513314
1883	0.468731994
1884	0.4687266047
1885	0.4686955149
1886	0.4686667903
1887	0.4686254653
1888	0.4686018101
1889	0.4685787668
1890	0.4685407958
1891	0.4685069448
1892	0.4684922704
1893	0.4684812748
1894	0.468441012
1895	0.4684064136
1896	0.4683631832
1897	0.4683362574
1898	0.4683171143
1899	0.4682998532
1900	0.4682637635
1901	0.4681885078
1902	0.4681481351
1903	0.4681123512
1904	0.4680857707
1905	0.468065538
1906	0.4680445214
1907	0.468007777
1908	0.4679759832
1909	0.4679633243
1910	0.4679374763
1911	0.467902629
1912	0.4678827907
1913	0.4678650477
1914	0.4678254941
1915	0.4677911043
1916	0.4677599523
1917	0.4677329917
1918	0.4677096938
1919	0.4676828786
1920	0.4676666744
1921	0.4676231002
1922	0.4675930174
1923	0.467575327
1924	0.4675547121
1925	0.4675246885
1926	0.4675095383
1927	0.4674908699
1928	0.4674617535
1929	0.4674240096
1930	0.4673996366
1931	0.4673943379
1932	0.4673798193
1933	0.4673615909
1934	0.4673407334
1935	0.4673161652
1936	0.4672719012
1937	0.4672190883
1938	0.4671976307
1939	0.4671773384
1940	0.467144661
1941	0.4671339942
1942	0.4670965844
1943	0.4670592988
1944	0.4670532539
1945	0.4670460212
1946	0.4669866279
1947	0.4669640777
1948	0.4669446451
1949	0.4669270362
1950	0.4669159189
1951	0.4669105723
1952	0.4668590554
1953	0.4667991714
1954	0.4667662766
1955	0.466755686
1956	0.4667373059
1957	0.4667170573
1958	0.4666983997
1959	0.4666795928
1960	0.4666457979
1961	0.4666354382
1962	0.4665659711
1963	0.4665335057
1964	0.4665146709
1965	0.4664338234
1966	0.4663744371
1967	0.4663323142
1968	0.4663250065
1969	0.4663148946
1970	0.466243765
1971	0.4661946605
1972	0.4661843757
1973	0.4661197508
1974	0.4660975625
1975	0.4660745654
1976	0.4660637041
1977	0.4660360928
1978	0.465995151
1979	0.4659832461
1980	0.4659267578
1981	0.465905751
1982	0.4658750895
1983	0.4658465313
1984	0.465803361
1985	0.4657893671
1986	0.4657647384
1987	0.4657569964
1988	0.4657496585
1989	0.4657008423
1990	0.4656547227
1991	0.4656334271
1992	0.4656002583
1993	0.465585854
1994	0.4655723429
1995	0.4655497029
1996	0.4655134
1997	0.4655026746
1998	0.4654734338
1999	0.4654491927
2000	0.4654412965
2001	0.4654057089
2002	0.4653914475
2003	0.4653804639
2004	0.4653411461
2005	0.465308063
2006	0.4652441042
2007	0.4652254515
2008	0.465220703
2009	0.4651947239
2010	0.4651805412
2011	0.4651690841
2012	0.4651545173
2013	0.4651221664
2014	0.4650835723
2015	0.46505013
2016	0.4650058846
2017	0.4649919518
2018	0.4649811505
2019	0.4649357053
2020	0.4649195757
2021	0.4649080269
2022	0.464878493
2023	0.4648323771
2024	0.4647925654
2025	0.4647595499
2026	0.4647407071
2027	0.4647089669
2028	0.4646904632
2029	0.4646679721
2030	0.4646566515
2031	0.4646288926
2032	0.4646095968
2033	0.464585929
2034	0.4645764403
2035	0.4645503612
2036	0.4645373957
2037	0.4645130845
2038	0.4644968763
2039	0.4644867459
2040	0.4644545191
2041	0.4644116887
2042	0.4643098014
2043	0.4642821284
2044	0.4642626262
2045	0.4642610258
2046	0.4642545391
2047	0.4642402424
2048	0.4642219121
2049	0.4641706516
2050	0.4641426501
2051	0.4641179767
2052	0.4640918292
2053	0.4640771219
2054	0.4640610265
2055	0.4640445464
2056	0.4640066099
2057	0.4639632898
2058	0.4639459521
2059	0.4639344645
2060	0.4638972024
2061	0.4638777907
2062	0.4638192091
2063	0.4638074407
2064	0.4638000505
2065	0.4637705529
2066	0.4637409038
2067	0.4637342175
2068	0.4637008061
2069	0.4636957216
2070	0.4636793139
2071	0.4636328437
2072	0.4636017969
2073	0.4635691452
2074	0.4635429881
2075	0.4635257629
2076	0.4635173638
2077	0.4634988125
2078	0.46347543
2079	0.4634524097
2080	0.4634365919
2081	0.4633897767
2082	0.4633798145
2083	0.4633212128
2084	0.463277016
2085	0.4632209676
2086	0.4632082215
2087	0.4632012495
2088	0.4631627307
2089	0.4631505819
2090	0.4631164012
2091	0.4630660666
2092	0.4630311736
2093	0.463011747
2094	0.4630035953
2095	0.4629435978
2096	0.4629062773
2097	0.462891618
2098	0.4628608425
2099	0.4628233441
2100	0.4627863778
2101	0.4627411238
2102	0.462716547
2103	0.4626933818
2104	0.4626880721
2105	0.462645742
2106	0.4626282478
2107	0.4626161921
2108	0.4625924438
2109	0.4625615199
2110	0.4625287092
2111	0.4624552407
2112	0.4624412739
2113	0.4624181807
2114	0.4623332529
2115	0.4623115257
2116	0.4623009617
2117	0.4622534314
2118	0.4622213489
2119	0.4622068607
2120	0.4621888141
2121	0.4621735532
2122	0.4621590635
2123	0.4621285822
2124	0.4621148628
2125	0.4620753101
2126	0.4620486611
2127	0.4620254625
2128	0.4620002043
2129	0.461951292
2130	0.4619340933
2131	0.4618657636
2132	0.4618461808
2133	0.4617736978
2134	0.461733365
2135	0.4617199986
2136	0.4616926209
2137	0.4616700052
2138	0.4616497489
2139	0.4616334831
2140	0.4616251354
2141	0.4616150707
2142	0.4615843389
2143	0.4615624047
2144	0.4615269902
2145	0.4614815268
2146	0.4614652336
2147	0.461424423
2148	0.46135707
2149	0.4613364993
2150	0.4613244527
2151	0.461301862
2152	0.4612456164
2153	0.4612010919
2154	0.4611806861
2155	0.4611324173
2156	0.4611041455
2157	0.4610782997
2158	0.4610617988
2159	0.4610417092
2160	0.4610223277
2161	0.4609935978
2162	0.4609739564
2163	0.4609442564
2164	0.4609338975
2165	0.4609112016
2166	0.4608694176
2167	0.4608543925
2168	0.4608355835
2169	0.4608131838
2170	0.4607901809
2171	0.460765242
2172	0.4607252079
2173	0.4607115973
2174	0.4606739884
2175	0.4606478604
2176	0.4606370217
2177	0.4606058375
2178	0.4605809316
2179	0.4605465171
2180	0.4605076256
2181	0.4604676767
2182	0.4604440972
2183	0.4604256158
2184	0.4603917276
2185	0.4603359304
2186	0.4603253856
2187	0.4603048118
2188	0.4602843447
2189	0.460253481
2190	0.4602296323
2191	0.4601828783
2192	0.4601627502
2193	0.4601492306
2194	0.4601387676
2195	0.4601195634
2196	0.4600898944
2197	0.4600558307
2198	0.4600320364
2199	0.4600223891
2200	0.4599804813
2201	0.4599309666
2202	0.4599135199
2203	0.4598982051
2204	0.4598847423
2205	0.4598514174
2206	0.4598217095
2207	0.4597827567
2208	0.4597611029
2209	0.4597128144
2210	0.4596171921
2211	0.4595802481
2212	0.45956988
2213	0.4595405635
2214	0.4595269609
2215	0.4594977925
2216	0.4594788203
2217	0.459443202
2218	0.4594182762
2219	0.4594101901
2220	0.4593797421
2221	0.4593674501
2222	0.4593603552
2223	0.4593501115
2224	0.459332384
2225	0.4593047777
2226	0.459270246
2227	0.4592327133
2228	0.45922402
2229	0.4592080566
2230	0.4591692243
2231	0.4591323738
2232	0.4591157599
2233	0.4590949593
2234	0.459067684
2235	0.4590424789
2236	0.4590216749
2237	0.4590002226
2238	0.4589532355
2239	0.4589219152
2240	0.458913216
2241	0.4588905929
2242	0.4588413492
2243	0.4588378516
2244	0.4588033495
2245	0.4587878465
2246	0.4587702268
2247	0.4587577026
2248	0.4587095029
2249	0.4586679935
2250	0.4586593974
2251	0.4586397857
2252	0.4585834297
2253	0.4585636202
2254	0.4585316469
2255	0.4585084648
2256	0.4584819109
2257	0.4584762931
2258	0.4584439031
2259	0.4584180369
2260	0.4583949788
2261	0.4583628856
2262	0.4583391762
2263	0.4583255595
2264	0.4583174758
2265	0.4582875171
2266	0.4582590914
2267	0.4582370845
2268	0.4582213029
2269	0.4582134335
2270	0.4581824735
2271	0.4581629494
2272	0.4581390135
2273	0.458088305
2274	0.4580745295
2275	0.4580493129
2276	0.4580226675
2277	0.4580146433
2278	0.4579987026
2279	0.457969026
2280	0.4579306511
2281	0.4579180823
2282	0.4578934413
2283	0.4578711356
2284	0.4578573102
2285	0.4578039955
2286	0.4577581624
2287	0.4577459351
2288	0.4577319762
2289	0.4576999014
2290	0.4576253979
2291	0.4575970393
2292	0.4575709088
2293	0.4575483492
2294	0.4574979
2295	0.4574798409
2296	0.4574386097
2297	0.4574145059
2298	0.457377579
2299	0.4573480786
2300	0.4573223671
2301	0.4573177532
2302	0.4573019615
2303	0.4572724563
2304	0.4572458089
2305	0.4572345646
2306	0.4572011332
2307	0.4571860092
2308	0.4571680461
2309	0.4571586634
2310	0.4571198738
2311	0.4570991124
2312	0.4570574567
2313	0.4570264401
2314	0.4569977408
2315	0.4569579403
2316	0.4569391444
2317	0.456920326
2318	0.4569082714
2319	0.4568496852
2320	0.4568252685
2321	0.4568004384
2322	0.456746393
2323	0.4567146395
2324	0.456678003
2325	0.4566595861
2326	0.4566520152
2327	0.4566277831
2328	0.4565707014
2329	0.4565402593
2330	0.4565011567
2331	0.456486986
2332	0.4564719903
2333	0.4564595984
2334	0.4564432127
2335	0.4564299518
2336	0.456402691
2337	0.4563806163
2338	0.4563577591
2339	0.4563285618
2340	0.456312432
2341	0.4562892891
2342	0.4562801923
2343	0.4562486017
2344	0.456206977
2345	0.4561977265
2346	0.4561807886
2347	0.456149278
2348	0.4561143771
2349	0.4561011066
2350	0.4560814935
2351	0.4560676356
2352	0.4560446976
2353	0.4560414175
2354	0.4560177612
2355	0.4560015335
2356	0.4559791787
2357	0.4559764196
2358	0.4559309894
2359	0.4559005262
2360	0.4558864891
2361	0.4558694526
2362	0.4558546756
2363	0.4558240118
2364	0.455785891
2365	0.4557814571
2366	0.4557417025
2367	0.4557197915
2368	0.4557060531
2369	0.4557040096
2370	0.4556471601
2371	0.4556191566
2372	0.4555858894
2373	0.4555580779
2374	0.455542073
2375	0.4554489464
2376	0.455430284
2377	0.4554200389
2378	0.4553430303
2379	0.4553166399
2380	0.4552788901
2381	0.4552598072
2382	0.4552493625
2383	0.4552153936
2384	0.4551681899
2385	0.4551550878
2386	0.4551197188
2387	0.4551101633
2388	0.4550916829
2389	0.4550686521
2390	0.4550391762
2391	0.4550182546
2392	0.4550071729
2393	0.4550020347
2394	0.4549833758
2395	0.4549467088
2396	0.4549343842
2397	0.4549173556
2398	0.4548922254
2399	0.4548623678
2400	0.454839369
2401	0.4548124048
2402	0.4547907975
2403	0.4547732408
2404	0.4547535922
2405	0.4547391057
2406	0.4547083884
2407	0.4546930508
2408	0.4546613717
2409	0.4546405198
2410	0.4546180981
2411	0.4546085756
2412	0.4545996848
2413	0.4545827092
2414	0.4545705708
2415	0.454538055
2416	0.454528095
2417	0.4545154757
2418	0.4544992379
2419	0.4544660195
2420	0.4544457472
2421	0.4544171901
2422	0.4543865383
2423	0.4543686825
2424	0.4543256645
2425	0.4542889226
2426	0.45427163
2427	0.4542504985
2428	0.454222518
2429	0.4542066623
2430	0.4541842846
2431	0.454173597
2432	0.4541522647
2433	0.4541119312
2434	0.4540888507
2435	0.4540419226
2436	0.4540228096
2437	0.4539892072
2438	0.4539755037
2439	0.453967037
2440	0.4539630654
2441	0.4539452803
2442	0.4539335177
2443	0.4539187431
2444	0.4538768174
2445	0.4538645511
2446	0.4538279683
2447	0.4538085844
2448	0.4537806421
2449	0.4537719098
2450	0.453751934
2451	0.4537153421
2452	0.4536877216
2453	0.4536515613
2454	0.4536376729
2455	0.4536109868
2456	0.453594935
2457	0.4535601433
2458	0.4535433908
2459	0.4535108669
2460	0.4534898529
2461	0.4534613012
2462	0.4534327476
2463	0.4533831296
2464	0.4533421595
2465	0.4533261638
2466	0.4532894065
2467	0.4532762282
2468	0.453230571
2469	0.4531914015
2470	0.4531671811
2471	0.4531238522
2472	0.4531050285
2473	0.4530907079
2474	0.4530701992
2475	0.4530320435
2476	0.4530202134
2477	0.4529894234
2478	0.4529656952
2479	0.4529497518
2480	0.4529354263
2481	0.4529159823
2482	0.4528968218
2483	0.4528789292
2484	0.4528559827
2485	0.4528140023
2486	0.4527694801
2487	0.4527403359
2488	0.4527231154
2489	0.4526935743
2490	0.4526696337
2491	0.4526543145
2492	0.4526141539
2493	0.4526053553
2494	0.4525791336
2495	0.4525578575
2496	0.4525465404
2497	0.4525104203
2498	0.4524980731
2499	0.4524864481
2500	0.4524598035
2501	0.4524229539
2502	0.4523998967
2503	0.4523803421
2504	0.4523663489
2505	0.4523365874
2506	0.4523256153
2507	0.4523032321
2508	0.4522916677
2509	0.4522781099
2510	0.4522526797
2511	0.4522344768
2512	0.4522150684
2513	0.4522015083
2514	0.4521537927
2515	0.4521386971
2516	0.4521239296
2517	0.4521071239
2518	0.4520815964
2519	0.4520632113
2520	0.4520345914
2521	0.4520160072
2522	0.4519947922
2523	0.4519756364
2524	0.451942649
2525	0.4519282039
2526	0.451918559
2527	0.4519113032
2528	0.451889886
2529	0.4518801745
2530	0.4518463031
2531	0.45181221
2532	0.4517824997
2533	0.4517603527
2534	0.4517563618
2535	0.4517173056
2536	0.4516931597
2537	0.4516621695
2538	0.4516314623
2539	0.4516211749
2540	0.4516110408
2541	0.4516048111
2542	0.4515956638
2543	0.4515805276
2544	0.4515439134
2545	0.4515267131
2546	0.4515230492
2547	0.4515030397
2548	0.4514844775
2549	0.4514562158
2550	0.4514358742
2551	0.4514093212
2552	0.4513639361
2553	0.4513302455
2554	0.4512907134
2555	0.4512709132
2556	0.4512641958
2557	0.4512406623
2558	0.4512119682
2559	0.451199827
2560	0.4511903202
2561	0.4511841945
2562	0.4511706473
2563	0.4511422562
2564	0.451105826
2565	0.4510903
2566	0.4510497146
2567	0.4510144411
2568	0.4510022286
2569	0.4509935304
2570	0.4509815151
2571	0.4509727066
2572	0.4509349886
2573	0.4509055061
2574	0.4508816463
2575	0.4508572579
2576	0.4507985445
2577	0.450778415
2578	0.4507608338
2579	0.4507287465
2580	0.4506949645
2581	0.4506397033
2582	0.4506145103
2583	0.450596659
2584	0.4505768942
2585	0.450552951
2586	0.4505186061
2587	0.4504958692
2588	0.4504846763
2589	0.4504466315
2590	0.4504098371
2591	0.4503832456
2592	0.4503698943
2593	0.4503307179
2594	0.4502817261
2595	0.450275434
2596	0.4502716939
2597	0.4502240818
2598	0.4502189771
2599	0.4502144884
2600	0.4502016822
2601	0.4501788853
2602	0.4501632613
2603	0.4501444238
2604	0.4501129748
2605	0.450100914
2606	0.4500792346
2607	0.4500648177
2608	0.4500371933
2609	0.4500308317
2610	0.4499875971
2611	0.4499634465
2612	0.4499402192
2613	0.4499223412
2614	0.4499089541
2615	0.4498813422
2616	0.4498738554
2617	0.449835847
2618	0.449808693
2619	0.4497831672
2620	0.4497421335
2621	0.4497207892
2622	0.449708784
2623	0.4496869755
2624	0.4496595482
2625	0.4496130831
2626	0.4495744798
2627	0.4495588127
2628	0.4495333389
2629	0.4494951254
2630	0.4494583412
2631	0.4494433975
2632	0.4494310983
2633	0.4494146989
2634	0.4493794734
2635	0.4493611321
2636	0.4493471551
2637	0.4493381382
2638	0.4493196189
2639	0.4492896776
2640	0.449276382
2641	0.4492284219
2642	0.449214507
2643	0.4491854629
2644	0.4491664962
2645	0.4491647538
2646	0.4491381328
2647	0.4491178626
2648	0.4490819079
2649	0.4490452002
2650	0.4490253671
2651	0.4489971051
2652	0.4489792777
2653	0.4489563085
2654	0.4489457392
2655	0.4489198774
2656	0.4489039227
2657	0.4488988251
2658	0.4488822076
2659	0.4488673991
2660	0.4488512219
2661	0.4488099485
2662	0.4487963738
2663	0.4487703931
2664	0.4487673247
2665	0.4487443225
2666	0.4487208335
2667	0.4487094859
2668	0.4486864366
2669	0.448650911
2670	0.4486316346
2671	0.4485972088
2672	0.4485702669
2673	0.4485584076
2674	0.448544759
2675	0.448500078
2676	0.448473307
2677	0.4484376983
2678	0.4484124479
2679	0.4484077865
2680	0.4483912612
2681	0.4483619208
2682	0.4483090679
2683	0.448277468
2684	0.4482685622
2685	0.4482564518
2686	0.4482128913
2687	0.4482110127
2688	0.4481831635
2689	0.4481653921
2690	0.4481541631
2691	0.4481119191
2692	0.4480980801
2693	0.4480803053
2694	0.4480669517
2695	0.4480235719
2696	0.4480113664
2697	0.4479912221
2698	0.4479858266
2699	0.4479691089
2700	0.4479562164
2701	0.4479419523
2702	0.447926759
2703	0.4479149268
2704	0.4479099285
2705	0.4478801363
2706	0.4478531292
2707	0.4478370701
2708	0.4478157235
2709	0.4477625848
2710	0.4477327386
2711	0.4477042843
2712	0.4476763815
2713	0.4476437633
2714	0.4475930387
2715	0.4475740709
2716	0.4475437251
2717	0.4475261055
2718	0.4474886282
2719	0.4474770058
2720	0.4474555535
2721	0.4474426904
2722	0.4474334802
2723	0.447403302
2724	0.4473904153
2725	0.4473779268
2726	0.4473675859
2727	0.4473550968
2728	0.4473487635
2729	0.4473275486
2730	0.4473155678
2731	0.4472978062
2732	0.447278095
2733	0.4472441187
2734	0.4472246266
2735	0.4472008141
2736	0.447184931
2737	0.4471604739
2738	0.4471476245
2739	0.4471218582
2740	0.4471098718
2741	0.4470988821
2742	0.4470794945
2743	0.4470560288
2744	0.4470305231
2745	0.4470163182
2746	0.4469919627
2747	0.4469756067
2748	0.4469515371
2749	0.4469313673
2750	0.4469118172
2751	0.4468925101
2752	0.4468640024
2753	0.4468470653
2754	0.4468212817
2755	0.4467962282
2756	0.4467819715
2757	0.4467718385
2758	0.4467639226
2759	0.4467206823
2760	0.4467122334
2761	0.4466699861
2762	0.446646521
2763	0.446625051
2764	0.4465695967
2765	0.4465573514
2766	0.4465363652
2767	0.446529266
2768	0.4464942343
2769	0.4464575136
2770	0.4464365892
2771	0.4464201685
2772	0.446392141
2773	0.4463805789
2774	0.4463686392
2775	0.4463405197
2776	0.4462898024
2777	0.4462654072
2778	0.4462424981
2779	0.446212417
2780	0.4461981416
2781	0.4461782708
2782	0.4461460759
2783	0.4461102592
2784	0.4460883414
2785	0.4460784813
2786	0.4460518537
2787	0.4460305105
2788	0.4460232034
2789	0.4460073228
2790	0.4459948844
2791	0.445976937
2792	0.4459555014
2793	0.4459413955
2794	0.4459262895
2795	0.4459074951
2796	0.4458840122
2797	0.4458552844
2798	0.4458347761
2799	0.4458328208
2800	0.4458190221
2801	0.4457922457
2802	0.4457422439
2803	0.4457271978
2804	0.4456949259
2805	0.445678678
2806	0.445633265
2807	0.4456191489
2808	0.4455963177
2809	0.4455600788
2810	0.4455408465
2811	0.4455131195
2812	0.4455002448
2813	0.4454939964
2814	0.4454560146
2815	0.4454240789
2816	0.4454028168
2817	0.4453860688
2818	0.4453780394
2819	0.4453593109
2820	0.4453450304
2821	0.445328347
2822	0.4453058568
2823	0.4452929317
2824	0.4452763576
2825	0.4452608286
2826	0.4452451655
2827	0.445234686
2828	0.4452156177
2829	0.4452061389
2830	0.4451657737
2831	0.4451309241
2832	0.4450948921
2833	0.4450804918
2834	0.4450717001
2835	0.4450351514
2836	0.4450192355
2837	0.4449967742
2838	0.4449859328
2839	0.4449602194
2840	0.4449190748
2841	0.4448773921
2842	0.4448676388
2843	0.4448548791
2844	0.4448391572
2845	0.4448027898
2846	0.4447889146
2847	0.4447724554
2848	0.4447339219
2849	0.444713696
2850	0.4446954073
2851	0.4446669592
2852	0.4446425641
2853	0.4446257207
2854	0.4445735823
2855	0.4445569814
2856	0.4445220395
2857	0.4445057263
2858	0.4444825036
2859	0.4444607062
2860	0.4444389299
2861	0.4444216553
2862	0.4443994536
2863	0.4443813748
2864	0.4443561838
2865	0.4443301887
2866	0.4443105465
2867	0.4442930662
2868	0.4442487826
2869	0.4442185219
2870	0.4441850922
2871	0.4441636592
2872	0.444138612
2873	0.4441242253
2874	0.4441108197
2875	0.4440498312
2876	0.444010521
2877	0.4439966657
2878	0.4439742419
2879	0.443934211
2880	0.4438965198
2881	0.4438705201
2882	0.4438488711
2883	0.4438189625
2884	0.4437913735
2885	0.4437551881
2886	0.4437371278
2887	0.4437288676
2888	0.4437256974
2889	0.4437047558
2890	0.4436868051
2891	0.4436629143
2892	0.4436420144
2893	0.4436333505
2894	0.4436078043
2895	0.4435769639
2896	0.4435327651
2897	0.4435284991
2898	0.4434982563
2899	0.4434718311
2900	0.443457825
2901	0.4434187081
2902	0.4434061077
2903	0.4433941996
2904	0.4433822242
2905	0.4433693323
2906	0.4433362408
2907	0.4432902527
2908	0.4432630553
2909	0.4432260892
2910	0.4431824367
2911	0.4431634589
2912	0.4431132946
2913	0.4431056487
2914	0.4430869806
2915	0.4430601956
2916	0.443036271
2917	0.4430151627
2918	0.4429877695
2919	0.4429665918
2920	0.4429419465
2921	0.4429296904
2922	0.4428973265
2923	0.4428671971
2924	0.4428305559
